roi_i,roi_j,consistency,roi_i_name,roi_i_network,roi_j_name,roi_j_network
65.0,199.0,0.0,LH_SalVentAttn_5,Salience,RH_SalVentAttn_19,Salience
66.0,97.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_7,Frontoparietal
66.0,96.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_6,Frontoparietal
66.0,95.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_5,Frontoparietal
66.0,94.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_4,Frontoparietal
66.0,93.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_3,Frontoparietal
66.0,92.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_2,Frontoparietal
66.0,91.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_1,Frontoparietal
66.0,90.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_10,Limbic
66.0,89.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_9,Limbic
66.0,88.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_8,Limbic
66.0,87.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_7,Limbic
66.0,86.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_6,Limbic
66.0,85.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_5,Limbic
66.0,84.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_4,Limbic
66.0,83.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_3,Limbic
66.0,82.0,0.0,LH_SalVentAttn_6,Salience,LH_Limbic_2,Limbic
66.0,113.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_13,Default
66.0,112.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_12,Default
66.0,111.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_11,Default
66.0,110.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_10,Default
66.0,109.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_9,Default
66.0,108.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_8,Default
66.0,107.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_7,Default
66.0,106.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_6,Default
66.0,105.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_5,Default
66.0,104.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_4,Default
66.0,103.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_3,Default
66.0,102.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_2,Default
66.0,101.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_1,Default
66.0,100.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_10,Frontoparietal
66.0,99.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_9,Frontoparietal
66.0,98.0,0.0,LH_SalVentAttn_6,Salience,LH_FrontPar_8,Frontoparietal
66.0,129.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_9,Visual
66.0,128.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_8,Visual
66.0,127.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_7,Visual
66.0,126.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_6,Visual
66.0,125.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_5,Visual
66.0,124.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_4,Visual
66.0,123.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_3,Visual
66.0,122.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_2,Visual
66.0,121.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_1,Visual
66.0,120.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_20,Default
66.0,119.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_19,Default
66.0,118.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_18,Default
66.0,117.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_17,Default
66.0,116.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_16,Default
66.0,115.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_15,Default
66.0,114.0,0.0,LH_SalVentAttn_6,Salience,LH_Default_14,Default
66.0,145.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_5,Somatomotor
66.0,144.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_4,Somatomotor
66.0,143.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_3,Somatomotor
66.0,142.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_2,Somatomotor
66.0,141.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_1,Somatomotor
66.0,140.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_20,Visual
66.0,139.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_19,Visual
66.0,138.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_18,Visual
66.0,137.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_17,Visual
66.0,136.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_16,Visual
66.0,135.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_15,Visual
66.0,134.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_14,Visual
66.0,133.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_13,Visual
66.0,132.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_12,Visual
66.0,131.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_11,Visual
66.0,130.0,0.0,LH_SalVentAttn_6,Salience,RH_Vis_10,Visual
66.0,161.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_1,DorsalAttn
66.0,160.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_20,Somatomotor
66.0,159.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_19,Somatomotor
66.0,158.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_18,Somatomotor
66.0,157.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_17,Somatomotor
66.0,156.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_16,Somatomotor
66.0,155.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_15,Somatomotor
66.0,154.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_14,Somatomotor
66.0,153.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_13,Somatomotor
66.0,152.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_12,Somatomotor
66.0,151.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_11,Somatomotor
66.0,150.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_10,Somatomotor
66.0,149.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_9,Somatomotor
66.0,148.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_8,Somatomotor
66.0,147.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_7,Somatomotor
66.0,146.0,0.0,LH_SalVentAttn_6,Salience,RH_SomMot_6,Somatomotor
66.0,177.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_17,DorsalAttn
66.0,176.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_16,DorsalAttn
66.0,175.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_15,DorsalAttn
66.0,174.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_14,DorsalAttn
66.0,173.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_13,DorsalAttn
66.0,172.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_12,DorsalAttn
66.0,171.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_11,DorsalAttn
66.0,170.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_10,DorsalAttn
66.0,169.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_9,DorsalAttn
66.0,168.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_8,DorsalAttn
66.0,167.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_7,DorsalAttn
66.0,166.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_6,DorsalAttn
66.0,165.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_5,DorsalAttn
66.0,164.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_4,DorsalAttn
66.0,163.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_3,DorsalAttn
66.0,162.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_2,DorsalAttn
66.0,193.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_13,Salience
66.0,192.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_12,Salience
66.0,191.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_11,Salience
66.0,190.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_10,Salience
66.0,189.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_9,Salience
66.0,188.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_8,Salience
66.0,187.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_7,Salience
66.0,186.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_6,Salience
66.0,185.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_5,Salience
66.0,184.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_4,Salience
66.0,183.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_3,Salience
66.0,182.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_2,Salience
66.0,181.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_1,Salience
66.0,180.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_20,DorsalAttn
66.0,179.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_19,DorsalAttn
66.0,178.0,0.0,LH_SalVentAttn_6,Salience,RH_DorsAttn_18,DorsalAttn
67.0,77.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_17,Salience
67.0,76.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_16,Salience
67.0,75.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_15,Salience
67.0,74.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_14,Salience
67.0,73.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_13,Salience
67.0,72.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_12,Salience
67.0,71.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_11,Salience
67.0,70.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_10,Salience
67.0,69.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_9,Salience
67.0,68.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_8,Salience
66.0,199.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_19,Salience
66.0,198.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_18,Salience
66.0,197.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_17,Salience
66.0,196.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_16,Salience
66.0,195.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_15,Salience
66.0,194.0,0.0,LH_SalVentAttn_6,Salience,RH_SalVentAttn_14,Salience
67.0,93.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_3,Frontoparietal
67.0,92.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_2,Frontoparietal
67.0,91.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_1,Frontoparietal
67.0,90.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_10,Limbic
67.0,89.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_9,Limbic
67.0,88.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_8,Limbic
67.0,87.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_7,Limbic
67.0,86.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_6,Limbic
67.0,85.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_5,Limbic
67.0,84.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_4,Limbic
67.0,83.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_3,Limbic
67.0,82.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_2,Limbic
67.0,81.0,0.0,LH_SalVentAttn_7,Salience,LH_Limbic_1,Limbic
67.0,80.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_20,Salience
67.0,79.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_19,Salience
67.0,78.0,0.0,LH_SalVentAttn_7,Salience,LH_SalVentAttn_18,Salience
67.0,109.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_9,Default
67.0,108.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_8,Default
67.0,107.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_7,Default
67.0,106.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_6,Default
67.0,105.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_5,Default
67.0,104.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_4,Default
67.0,103.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_3,Default
67.0,102.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_2,Default
67.0,101.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_1,Default
67.0,100.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_10,Frontoparietal
67.0,99.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_9,Frontoparietal
67.0,98.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_8,Frontoparietal
67.0,97.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_7,Frontoparietal
67.0,96.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_6,Frontoparietal
67.0,95.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_5,Frontoparietal
67.0,94.0,0.0,LH_SalVentAttn_7,Salience,LH_FrontPar_4,Frontoparietal
67.0,125.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_5,Visual
67.0,124.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_4,Visual
67.0,123.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_3,Visual
67.0,122.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_2,Visual
67.0,121.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_1,Visual
67.0,120.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_20,Default
67.0,119.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_19,Default
67.0,118.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_18,Default
67.0,117.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_17,Default
67.0,116.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_16,Default
67.0,115.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_15,Default
67.0,114.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_14,Default
67.0,113.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_13,Default
67.0,112.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_12,Default
67.0,111.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_11,Default
67.0,110.0,0.0,LH_SalVentAttn_7,Salience,LH_Default_10,Default
67.0,141.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_1,Somatomotor
67.0,140.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_20,Visual
67.0,139.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_19,Visual
67.0,138.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_18,Visual
67.0,137.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_17,Visual
67.0,136.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_16,Visual
67.0,135.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_15,Visual
67.0,134.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_14,Visual
67.0,133.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_13,Visual
67.0,132.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_12,Visual
67.0,131.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_11,Visual
67.0,130.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_10,Visual
67.0,129.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_9,Visual
67.0,128.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_8,Visual
67.0,127.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_7,Visual
67.0,126.0,0.0,LH_SalVentAttn_7,Salience,RH_Vis_6,Visual
67.0,157.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_17,Somatomotor
67.0,156.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_16,Somatomotor
67.0,155.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_15,Somatomotor
67.0,154.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_14,Somatomotor
67.0,153.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_13,Somatomotor
67.0,152.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_12,Somatomotor
67.0,151.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_11,Somatomotor
67.0,150.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_10,Somatomotor
67.0,149.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_9,Somatomotor
67.0,148.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_8,Somatomotor
67.0,147.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_7,Somatomotor
67.0,146.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_6,Somatomotor
67.0,145.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_5,Somatomotor
67.0,144.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_4,Somatomotor
67.0,143.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_3,Somatomotor
67.0,142.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_2,Somatomotor
67.0,173.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_13,DorsalAttn
67.0,172.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_12,DorsalAttn
67.0,171.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_11,DorsalAttn
67.0,170.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_10,DorsalAttn
67.0,169.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_9,DorsalAttn
67.0,168.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_8,DorsalAttn
67.0,167.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_7,DorsalAttn
67.0,166.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_6,DorsalAttn
67.0,165.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_5,DorsalAttn
67.0,164.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_4,DorsalAttn
67.0,163.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_3,DorsalAttn
67.0,162.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_2,DorsalAttn
67.0,161.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_1,DorsalAttn
67.0,160.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_20,Somatomotor
67.0,159.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_19,Somatomotor
67.0,158.0,0.0,LH_SalVentAttn_7,Salience,RH_SomMot_18,Somatomotor
67.0,189.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_9,Salience
67.0,188.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_8,Salience
67.0,187.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_7,Salience
67.0,186.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_6,Salience
67.0,185.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_5,Salience
67.0,184.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_4,Salience
67.0,183.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_3,Salience
67.0,182.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_2,Salience
67.0,181.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_1,Salience
67.0,180.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_20,DorsalAttn
67.0,179.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_19,DorsalAttn
67.0,178.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_18,DorsalAttn
67.0,177.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_17,DorsalAttn
67.0,176.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_16,DorsalAttn
67.0,175.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_15,DorsalAttn
67.0,174.0,0.0,LH_SalVentAttn_7,Salience,RH_DorsAttn_14,DorsalAttn
68.0,74.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_14,Salience
68.0,73.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_13,Salience
68.0,72.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_12,Salience
68.0,71.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_11,Salience
68.0,70.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_10,Salience
68.0,69.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_9,Salience
67.0,199.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_19,Salience
67.0,198.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_18,Salience
67.0,197.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_17,Salience
67.0,196.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_16,Salience
67.0,195.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_15,Salience
67.0,194.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_14,Salience
67.0,193.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_13,Salience
67.0,192.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_12,Salience
67.0,191.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_11,Salience
67.0,190.0,0.0,LH_SalVentAttn_7,Salience,RH_SalVentAttn_10,Salience
68.0,90.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_10,Limbic
68.0,89.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_9,Limbic
68.0,88.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_8,Limbic
68.0,87.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_7,Limbic
68.0,86.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_6,Limbic
68.0,85.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_5,Limbic
68.0,84.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_4,Limbic
68.0,83.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_3,Limbic
68.0,82.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_2,Limbic
68.0,81.0,0.0,LH_SalVentAttn_8,Salience,LH_Limbic_1,Limbic
68.0,80.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_20,Salience
68.0,79.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_19,Salience
68.0,78.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_18,Salience
68.0,77.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_17,Salience
68.0,76.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_16,Salience
68.0,75.0,0.0,LH_SalVentAttn_8,Salience,LH_SalVentAttn_15,Salience
68.0,106.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_6,Default
68.0,105.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_5,Default
68.0,104.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_4,Default
68.0,103.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_3,Default
68.0,102.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_2,Default
68.0,101.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_1,Default
68.0,100.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_10,Frontoparietal
68.0,99.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_9,Frontoparietal
68.0,98.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_8,Frontoparietal
68.0,97.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_7,Frontoparietal
68.0,96.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_6,Frontoparietal
68.0,95.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_5,Frontoparietal
68.0,94.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_4,Frontoparietal
68.0,93.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_3,Frontoparietal
68.0,92.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_2,Frontoparietal
68.0,91.0,0.0,LH_SalVentAttn_8,Salience,LH_FrontPar_1,Frontoparietal
68.0,122.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_2,Visual
68.0,121.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_1,Visual
68.0,120.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_20,Default
68.0,119.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_19,Default
68.0,118.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_18,Default
68.0,117.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_17,Default
68.0,116.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_16,Default
68.0,115.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_15,Default
68.0,114.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_14,Default
68.0,113.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_13,Default
68.0,112.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_12,Default
68.0,111.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_11,Default
68.0,110.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_10,Default
68.0,109.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_9,Default
68.0,108.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_8,Default
68.0,107.0,0.0,LH_SalVentAttn_8,Salience,LH_Default_7,Default
68.0,138.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_18,Visual
68.0,137.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_17,Visual
68.0,136.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_16,Visual
68.0,135.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_15,Visual
68.0,134.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_14,Visual
68.0,133.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_13,Visual
68.0,132.0,0.0,LH_SalVentAttn_8,Salience,RH_Vis_12,Visual
